latitude,longitude,id
-60,-128,10702
-60,-127,10703
-60,-126,10704
-60,-125,10705
-60,-124,10706
-60,-123,10707
-60,-122,10708
-60,-121,10709
-60,-120,10710
-60,-119,10711
-60,-118,10712
-60,-117,10713
-60,-116,10714
-60,-115,10715
-60,-114,10716
-60,-113,10717
-60,-112,10718
-60,-111,10719
-60,-110,10720
-60,-109,10721
-60,-108,10722
-60,-107,10723
-60,-106,10724
-60,-105,10725
-60,-104,10726
-60,-103,10727
-60,-102,10728
-60,-101,10729
-60,-100,10730
-60,-99,10731
-60,-98,10732
-60,-97,10733
-60,-96,10734
-60,-95,10735
-60,-94,10736
-60,-93,10737
-60,-92,10738
-60,-91,10739
-60,-90,10740
-60,-89,10741
-60,-88,10742
-60,-87,10743
-60,-86,10744
-60,-85,10745
-60,-84,10746
-60,-83,10747
-60,-82,10748
-60,-81,10749
-60,-80,10750
-60,-79,10751
-60,-78,10752
-60,-77,10753
-60,-76,10754
-60,-75,10755
-60,-74,10756
-60,-73,10757
-60,-72,10758
-60,-71,10759
-60,-70,10760
-60,-69,10761
-60,-68,10762
-60,-67,10763
-60,-66,10764
-60,-65,10765
-60,-64,10766
-60,-63,10767
-60,-62,10768
-60,-61,10769
-60,-60,10770
-60,-59,10771
-60,-58,10772
-60,-57,10773
-60,-56,10774
-60,-55,10775
-60,-54,10776
-60,-53,10777
-60,-52,10778
-60,-51,10779
-60,-50,10780
-60,-49,10781
-60,-48,10782
-60,-47,10783
-60,-46,10784
-60,-45,10785
-60,-44,10786
-60,-43,10787
-60,-42,10788
-60,-41,10789
-60,-40,10790
-60,-39,10791
-60,-38,10792
-60,-37,10793
-60,-36,10794
-60,-35,10795
-60,-34,10796
-60,-33,10797
-60,-32,10798
-60,-31,10799
-60,-30,10800
-60,-29,10801
-60,-28,10802
-60,-27,10803
-60,-26,10804
-60,-25,10805
-60,-24,10806
-60,-23,10807
-60,-22,10808
-60,-21,10809
-60,-20,10810
-60,-19,10811
-60,-18,10812
-60,-17,10813
-60,-16,10814
-60,-15,10815
-60,-14,10816
-60,-13,10817
-60,-12,10818
-60,-11,10819
-60,-10,10820
-60,-9,10821
-60,-8,10822
-60,-7,10823
-60,-6,10824
-60,-5,10825
-60,-4,10826
-60,-3,10827
-60,-2,10828
-60,-1,10829
-60,0,10469
-60,1,10470
-60,2,10471
-60,3,10472
-60,4,10473
-60,5,10474
-60,6,10475
-60,7,10476
-60,8,10477
-60,9,10478
-60,10,10479
-60,11,10480
-60,12,10481
-60,13,10482
-60,14,10483
-60,15,10484
-60,16,10485
-60,17,10486
-60,18,10487
-60,19,10488
-60,20,10489
-60,21,10490
-60,22,10491
-60,23,10492
-60,24,10493
-60,25,10494
-60,26,10495
-60,27,10496
-60,28,10497
-60,29,10498
-60,30,10499
-60,31,10500
-60,32,10501
-60,33,10502
-60,34,10503
-60,35,10504
-60,36,10505
-60,37,10506
-60,38,10507
-60,39,10508
-60,40,10509
-60,41,10510
-60,42,10511
-60,43,10512
-60,44,10513
-60,45,10514
-60,46,10515
-60,47,10516
-60,48,10517
-60,49,10518
-60,50,10519
-60,51,10520
-60,52,10521
-60,53,10522
-60,54,10523
-60,55,10524
-60,56,10525
-60,57,10526
-60,58,10527
-60,59,10528
-60,60,10529
-60,61,10530
-60,62,10531
-60,63,10532
-60,64,10533
-60,65,10534
-60,66,10535
-60,67,10536
-60,68,10537
-60,69,10538
-60,70,10539
-60,71,10540
-60,72,10541
-60,73,10542
-60,74,10543
-60,75,10544
-60,76,10545
-60,77,10546
-60,78,10547
-60,79,10548
-60,80,10549
-60,81,10550
-60,82,10551
-60,83,10552
-60,84,10553
-60,85,10554
-60,86,10555
-60,87,10556
-60,88,10557
-60,89,10558
-60,90,10559
-60,91,10560
-60,92,10561
-60,93,10562
-60,94,10563
-60,95,10564
-60,96,10565
-60,97,10566
-60,98,10567
-60,99,10568
-60,100,10569
-60,101,10570
-60,102,10571
-60,103,10572
-60,104,10573
-60,105,10574
-60,106,10575
-60,107,10576
-60,108,10577
-60,109,10578
-60,110,10579
-60,111,10580
-60,112,10581
-60,113,10582
-60,114,10583
-60,115,10584
-60,116,10585
-60,117,10586
-60,118,10587
-60,119,10588
-60,120,10589
-60,121,10590
-60,122,10591
-60,123,10592
-60,124,10593
-60,125,10594
-60,126,10595
-60,127,10596
-60,128,10597
-60,129,10598
-60,130,10599
-60,131,10600
-60,132,10601
-60,133,10602
-60,134,10603
-60,135,10604
-60,136,10605
-60,137,10606
-60,138,10607
-60,139,10608
-60,140,10609
-60,141,10610
-60,142,10611
-60,143,10612
-60,144,10613
-60,145,10614
-60,146,10615
-60,147,10616
-60,148,10617
-60,149,10618
-60,150,10619
-60,151,10620
-60,152,10621
-60,153,10622
-60,154,10623
-60,155,10624
-60,156,10625
-60,157,10626
-60,158,10627
-60,159,10628
-60,160,10629
-60,161,10630
-60,162,10631
-60,163,10632
-60,164,10633
-60,165,10634
-60,166,10635
-60,167,10636
-60,168,10637
-60,169,10638
-60,170,10639
-60,171,10640
-60,172,10641
-60,173,10642
-60,174,10643
-60,175,10644
-60,176,10645
-60,177,10646
-60,178,10647
-60,179,10648
-60,180,10649
-59,-180,11011
-59,-179,11012
-59,-178,11013
-59,-177,11014
-59,-176,11015
-59,-175,11016
-59,-174,11017
-59,-173,11018
-59,-172,11019
-59,-171,11020
-59,-170,11021
-59,-169,11022
-59,-168,11023
-59,-167,11024
-59,-166,11025
-59,-165,11026
-59,-164,11027
-59,-163,11028
-59,-162,11029
-59,-161,11030
-59,-160,11031
-59,-159,11032
-59,-158,11033
-59,-157,11034
-59,-156,11035
-59,-155,11036
-59,-154,11037
-59,-153,11038
-59,-152,11039
-59,-151,11040
-59,-150,11041
-59,-149,11042
-59,-148,11043
-59,-147,11044
-59,-146,11045
-59,-145,11046
-59,-144,11047
-59,-143,11048
-59,-142,11049
-59,-141,11050
-59,-140,11051
-59,-139,11052
-59,-138,11053
-59,-137,11054
-59,-136,11055
-59,-135,11056
-59,-134,11057
-59,-133,11058
-59,-132,11059
-59,-131,11060
-59,-130,11061
-59,-129,11062
-59,-128,11063
-59,-127,11064
-59,-126,11065
-59,-125,11066
-59,-124,11067
-59,-123,11068
-59,-122,11069
-59,-121,11070
-59,-120,11071
-59,-119,11072
-59,-118,11073
-59,-117,11074
-59,-116,11075
-59,-115,11076
-59,-114,11077
-59,-113,11078
-59,-112,11079
-59,-111,11080
-59,-110,11081
-59,-109,11082
-59,-108,11083
-59,-107,11084
-59,-106,11085
-59,-105,11086
-59,-104,11087
-59,-103,11088
-59,-102,11089
-59,-101,11090
-59,-100,11091
-59,-99,11092
-59,-98,11093
-59,-97,11094
-59,-96,11095
-59,-95,11096
-59,-94,11097
-59,-93,11098
-59,-92,11099
-59,-91,11100
-59,-90,11101
-59,-89,11102
-59,-88,11103
-59,-87,11104
-59,-86,11105
-59,-85,11106
-59,-84,11107
-59,-83,11108
-59,-82,11109
-59,-81,11110
-59,-80,11111
-59,-79,11112
-59,-78,11113
-59,-77,11114
-59,-76,11115
-59,-75,11116
-59,-74,11117
-59,-73,11118
-59,-72,11119
-59,-71,11120
-59,-70,11121
-59,-69,11122
-59,-68,11123
-59,-67,11124
-59,-66,11125
-59,-65,11126
-59,-64,11127
-59,-63,11128
-59,-62,11129
-59,-61,11130
-59,-60,11131
-59,-59,11132
-59,-58,11133
-59,-57,11134
-59,-56,11135
-59,-55,11136
-59,-54,11137
-59,-53,11138
-59,-52,11139
-59,-51,11140
-59,-50,11141
-59,-49,11142
-59,-48,11143
-59,-47,11144
-59,-46,11145
-59,-45,11146
-59,-44,11147
-59,-43,11148
-59,-42,11149
-59,-41,11150
-59,-40,11151
-59,-39,11152
-59,-38,11153
-59,-37,11154
-59,-36,11155
-59,-35,11156
-59,-34,11157
-59,-33,11158
-59,-32,11159
-59,-31,11160
-59,-30,11161
-59,-29,11162
-59,-28,11163
-59,-27,11164
-59,-26,11165
-59,-25,11166
-59,-24,11167
-59,-23,11168
-59,-22,11169
-59,-21,11170
-59,-20,11171
-59,-19,11172
-59,-18,11173
-59,-17,11174
-59,-16,11175
-59,-15,11176
-59,-14,11177
-59,-13,11178
-59,-12,11179
-59,-11,11180
-59,-10,11181
-59,-9,11182
-59,-8,11183
-59,-7,11184
-59,-6,11185
-59,-5,11186
-59,-4,11187
-59,-3,11188
-59,-2,11189
-59,0,10830
-59,1,10831
-59,2,10832
-59,3,10833
-59,4,10834
-59,5,10835
-59,6,10836
-59,7,10837
-59,8,10838
-59,9,10839
-59,10,10840
-59,11,10841
-59,12,10842
-59,13,10843
-59,14,10844
-59,15,10845
-59,16,10846
-59,17,10847
-59,18,10848
-59,19,10849
-59,20,10850
-59,21,10851
-59,22,10852
-59,23,10853
-59,24,10854
-59,25,10855
-59,26,10856
-59,27,10857
-59,28,10858
-59,29,10859
-59,30,10860
-59,31,10861
-59,32,10862
-59,33,10863
-59,34,10864
-59,35,10865
-59,36,10866
-59,37,10867
-59,38,10868
-59,39,10869
-59,40,10870
-59,41,10871
-59,42,10872
-59,43,10873
-59,44,10874
-59,45,10875
-59,46,10876
-59,47,10877
-59,48,10878
-59,49,10879
-59,50,10880
-59,51,10881
-59,52,10882
-59,53,10883
-59,54,10884
-59,55,10885
-59,56,10886
-59,57,10887
-59,58,10888
-59,59,10889
-59,60,10890
-59,61,10891
-59,62,10892
-59,63,10893
-59,64,10894
-59,65,10895
-59,66,10896
-59,67,10897
-59,68,10898
-59,69,10899
-59,70,10900
-59,71,10901
-59,72,10902
-59,73,10903
-59,74,10904
-59,75,10905
-59,76,10906
-59,77,10907
-59,78,10908
-59,79,10909
-59,80,10910
-59,81,10911
-59,82,10912
-59,83,10913
-59,84,10914
-59,85,10915
-59,86,10916
-59,87,10917
-59,88,10918
-59,89,10919
-59,90,10920
-59,91,10921
-59,92,10922
-59,93,10923
-59,94,10924
-59,95,10925
-59,96,10926
-59,97,10927
-59,98,10928
-59,99,10929
-59,100,10930
-59,101,10931
-59,102,10932
-59,103,10933
-59,104,10934
-59,105,10935
-59,106,10936
-59,107,10937
-59,108,10938
-59,109,10939
-59,110,10940
-59,111,10941
-59,112,10942
-59,113,10943
-59,114,10944
-59,115,10945
-59,116,10946
-59,117,10947
-59,118,10948
-59,119,10949
-59,120,10950
-59,121,10951
-59,122,10952
-59,123,10953
-59,124,10954
-59,125,10955
-59,126,10956
-59,127,10957
-59,128,10958
-59,129,10959
-59,130,10960
-59,131,10961
-59,132,10962
-59,133,10963
-59,134,10964
-59,135,10965
-59,136,10966
-59,137,10967
-59,138,10968
-59,139,10969
-59,140,10970
-59,141,10971
-59,142,10972
-59,143,10973
-59,144,10974
-59,145,10975
-59,146,10976
-59,147,10977
-59,148,10978
-59,149,10979
-59,150,10980
-59,151,10981
-59,152,10982
-59,153,10983
-59,154,10984
-59,155,10985
-59,156,10986
-59,157,10987
-59,158,10988
-59,159,10989
-59,160,10990
-59,161,10991
-59,162,10992
-59,163,10993
-59,164,10994
-59,165,10995
-59,166,10996
-59,167,10997
-59,168,10998
-59,169,10999
-59,170,11000
-59,171,11001
-59,172,11002
-59,173,11003
-59,174,11004
-59,175,11005
-59,176,11006
-59,177,11007
-59,178,11008
-59,179,11009
-59,180,11010
-58,-180,11372
-58,-179,11373
-58,-178,11374
-58,-177,11375
-58,-176,11376
-58,-175,11377
-58,-174,11378
-58,-173,11379
-58,-172,11380
-58,-171,11381
-58,-170,11382
-58,-169,11383
-58,-168,11384
-58,-167,11385
-58,-166,11386
-58,-165,11387
-58,-164,11388
-58,-163,11389
-58,-162,11390
-58,-161,11391
-58,-160,11392
-58,-159,11393
-58,-158,11394
-58,-157,11395
-58,-156,11396
-58,-155,11397
-58,-154,11398
-58,-153,11399
-58,-152,11400
-58,-151,11401
-58,-150,11402
-58,-149,11403
-58,-148,11404
-58,-147,11405
-58,-146,11406
-58,-145,11407
-58,-144,11408
-58,-143,11409
-58,-142,11410
-58,-141,11411
-58,-140,11412
-58,-139,11413
-58,-138,11414
-58,-137,11415
-58,-136,11416
-58,-135,11417
-58,-134,11418
-58,-133,11419
-58,-132,11420
-58,-131,11421
-58,-130,11422
-58,-129,11423
-58,-128,11424
-58,-127,11425
-58,-126,11426
-58,-125,11427
-58,-124,11428
-58,-123,11429
-58,-122,11430
-58,-121,11431
-58,-120,11432
-58,-119,11433
-58,-118,11434
-58,-117,11435
-58,-116,11436
-58,-115,11437
-58,-114,11438
-58,-113,11439
-58,-112,11440
-58,-111,11441
-58,-110,11442
-58,-109,11443
-58,-108,11444
-58,-107,11445
-58,-106,11446
-58,-105,11447
-58,-104,11448
-58,-103,11449
-58,-102,11450
-58,-101,11451
-58,-100,11452
-58,-99,11453
-58,-98,11454
-58,-97,11455
-58,-96,11456
-58,-95,11457
-58,-94,11458
-58,-93,11459
-58,-92,11460
-58,-91,11461
-58,-90,11462
-58,-89,11463
-58,-88,11464
-58,-87,11465
-58,-86,11466
-58,-85,11467
-58,-84,11468
-58,-83,11469
-58,-82,11470
-58,-81,11471
-58,-80,11472
-58,-79,11473
-58,-78,11474
-58,-77,11475
-58,-76,11476
-58,-75,11477
-58,-74,11478
-58,-73,11479
-58,-72,11480
-58,-71,11481
-58,-70,11482
-58,-69,11483
-58,-68,11484
-58,-67,11485
-58,-66,11486
-58,-65,11487
-58,-64,11488
-58,-63,11489
-58,-62,11490
-58,-61,11491
-58,-60,11492
-58,-59,11493
-58,-58,11494
-58,-57,11495
-58,-56,11496
-58,-55,11497
-58,-54,11498
-58,-53,11499
-58,-52,11500
-58,-51,11501
-58,-50,11502
-58,-49,11503
-58,-48,11504
-58,-47,11505
-58,-46,11506
-58,-45,11507
-58,-44,11508
-58,-43,11509
-58,-42,11510
-58,-41,11511
-58,-40,11512
-58,-39,11513
-58,-38,11514
-58,-37,11515
-58,-36,11516
-58,-35,11517
-58,-34,11518
-58,-33,11519
-58,-32,11520
-58,-31,11521
-58,-30,11522
-58,-29,11523
-58,-28,11524
-58,-27,11525
-58,-26,11526
-58,-25,11527
-58,-24,11528
-58,-23,11529
-58,-22,11530
-58,-21,11531
-58,-20,11532
-58,-19,11533
-58,-18,11534
-58,-17,11535
-58,-16,11536
-58,-15,11537
-58,-14,11538
-58,-13,11539
-58,-12,11540
-58,-11,11541
-58,-10,11542
-58,-9,11543
-58,-8,11544
-58,-7,11545
-58,-6,11546
-58,-5,11547
-58,-4,11548
-58,-3,11549
-58,-2,11550
-58,-1,11551
-58,0,11191
-58,1,11192
-58,2,11193
-58,3,11194
-58,4,11195
-58,5,11196
-58,6,11197
-58,7,11198
-58,8,11199
-58,9,11200
-58,10,11201
-58,11,11202
-58,12,11203
-58,13,11204
-58,14,11205
-58,15,11206
-58,16,11207
-58,17,11208
-58,18,11209
-58,19,11210
-58,20,11211
-58,21,11212
-58,22,11213
-58,23,11214
-58,24,11215
-58,25,11216
-58,26,11217
-58,27,11218
-58,28,11219
-58,29,11220
-58,30,11221
-58,31,11222
-58,32,11223
-58,33,11224
-58,34,11225
-58,35,11226
-58,36,11227
-58,37,11228
-58,38,11229
-58,39,11230
-58,40,11231
-58,41,11232
-58,42,11233
-58,43,11234
-58,44,11235
-58,45,11236
-58,46,11237
-58,47,11238
-58,48,11239
-58,49,11240
-58,50,11241
-58,51,11242
-58,52,11243
-58,53,11244
-58,54,11245
-58,55,11246
-58,56,11247
-58,57,11248
-58,58,11249
-58,59,11250
-58,60,11251
-58,61,11252
-58,62,11253
-58,63,11254
-58,64,11255
-58,65,11256
-58,66,11257
-58,67,11258
-58,68,11259
-58,69,11260
-58,70,11261
-58,71,11262
-58,72,11263
-58,73,11264
-58,74,11265
-58,75,11266
-58,76,11267
-58,77,11268
-58,78,11269
-58,79,11270
-58,80,11271
-58,81,11272
-58,82,11273
-58,83,11274
-58,84,11275
-58,85,11276
-58,86,11277
-58,87,11278
-58,88,11279
-58,89,11280
-58,90,11281
-58,91,11282
-58,92,11283
-58,93,11284
-58,94,11285
-58,95,11286
-58,96,11287
-58,97,11288
-58,98,11289
-58,99,11290
-58,100,11291
-58,101,11292
-58,102,11293
-58,103,11294
-58,104,11295
-58,105,11296
-58,106,11297
-58,107,11298
-58,108,11299
-58,109,11300
-58,110,11301
-58,111,11302
-58,112,11303
-58,113,11304
-58,114,11305
-58,115,11306
-58,116,11307
-58,117,11308
-58,118,11309
-58,119,11310
-58,120,11311
-58,121,11312
-58,122,11313
-58,123,11314
-58,124,11315
-58,125,11316
-58,126,11317
-58,127,11318
-58,128,11319
-58,129,11320
-58,130,11321
-58,131,11322
-58,132,11323
-58,133,11324
-58,134,11325
-58,135,11326
-58,136,11327
-58,137,11328
-58,138,11329
-58,139,11330
-58,140,11331
-58,141,11332
-58,142,11333
-58,143,11334
-58,144,11335
-58,145,11336
-58,146,11337
-58,147,11338
-58,148,11339
-58,149,11340
-58,150,11341
-58,151,11342
-58,152,11343
-58,153,11344
-58,154,11345
-58,155,11346
-58,156,11347
-58,157,11348
-58,158,11349
-58,159,11350
-58,160,11351
-58,161,11352
-58,162,11353
-58,163,11354
-58,164,11355
-58,165,11356
-58,166,11357
-58,167,11358
-58,168,11359
-58,169,11360
-58,170,11361
-58,171,11362
-58,172,11363
-58,173,11364
-58,174,11365
-58,175,11366
-58,176,11367
-58,177,11368
-58,178,11369
-58,179,11370
-58,180,11371
-57,-180,11733
-57,-179,11734
-57,-178,11735
-57,-177,11736
-57,-176,11737
-57,-175,11738
-57,-174,11739
-57,-173,11740
-57,-172,11741
-57,-171,11742
-57,-170,11743
-57,-169,11744
-57,-168,11745
-57,-167,11746
-57,-166,11747
-57,-165,11748
-57,-164,11749
-57,-163,11750
-57,-162,11751
-57,-161,11752
-57,-160,11753
-57,-159,11754
-57,-158,11755
-57,-157,11756
-57,-156,11757
-57,-155,11758
-57,-154,11759
-57,-153,11760
-57,-152,11761
-57,-151,11762
-57,-150,11763
-57,-149,11764
-57,-148,11765
-57,-147,11766
-57,-146,11767
-57,-145,11768
-57,-144,11769
-57,-143,11770
-57,-142,11771
-57,-141,11772
-57,-140,11773
-57,-139,11774
-57,-138,11775
-57,-137,11776
-57,-136,11777
-57,-135,11778
-57,-134,11779
-57,-133,11780
-57,-132,11781
-57,-131,11782
-57,-130,11783
-57,-129,11784
-57,-128,11785
-57,-127,11786
-57,-126,11787
-57,-125,11788
-57,-124,11789
-57,-123,11790
-57,-122,11791
-57,-121,11792
-57,-120,11793
-57,-119,11794
-57,-118,11795
-57,-117,11796
-57,-116,11797
-57,-115,11798
-57,-114,11799
-57,-113,11800
-57,-112,11801
-57,-111,11802
-57,-110,11803
-57,-109,11804
-57,-108,11805
-57,-107,11806
-57,-106,11807
-57,-105,11808
-57,-104,11809
-57,-103,11810
-57,-102,11811
-57,-101,11812
-57,-100,11813
-57,-99,11814
-57,-98,11815
-57,-97,11816
-57,-96,11817
-57,-95,11818
-57,-94,11819
-57,-93,11820
-57,-92,11821
-57,-91,11822
-57,-90,11823
-57,-89,11824
-57,-88,11825
-57,-87,11826
-57,-86,11827
-57,-85,11828
-57,-84,11829
-57,-83,11830
-57,-82,11831
-57,-81,11832
-57,-80,11833
-57,-79,11834
-57,-78,11835
-57,-77,11836
-57,-76,11837
-57,-75,11838
-57,-74,11839
-57,-73,11840
-57,-72,11841
-57,-71,11842
-57,-70,11843
-57,-69,11844
-57,-68,11845
-57,-67,11846
-57,-66,11847
-57,-65,11848
-57,-64,11849
-57,-63,11850
-57,-62,11851
-57,-61,11852
-57,-60,11853
-57,-59,11854
-57,-58,11855
-57,-57,11856
-57,-56,11857
-57,-55,11858
-57,-54,11859
-57,-53,11860
-57,-52,11861
-57,-51,11862
-57,-50,11863
-57,-49,11864
-57,-48,11865
-57,-47,11866
-57,-46,11867
-57,-45,11868
-57,-44,11869
-57,-43,11870
-57,-42,11871
-57,-41,11872
-57,-40,11873
-57,-39,11874
-57,-38,11875
-57,-37,11876
-57,-36,11877
-57,-35,11878
-57,-34,11879
-57,-33,11880
-57,-32,11881
-57,-31,11882
-57,-30,11883
-57,-29,11884
-57,-28,11885
-57,-27,11886
-57,-26,11887
-57,-25,11888
-57,-24,11889
-57,-23,11890
-57,-22,11891
-57,-21,11892
-57,-20,11893
-57,-19,11894
-57,-18,11895
-57,-17,11896
-57,-16,11897
-57,-15,11898
-57,-14,11899
-57,-13,11900
-57,-12,11901
-57,-11,11902
-57,-10,11903
-57,-9,11904
-57,-8,11905
-57,-7,11906
-57,-6,11907
-57,-5,11908
-57,-4,11909
-57,-3,11910
-57,-2,11911
-57,-1,11912
-57,0,11552
-57,1,11553
-57,2,11554
-57,3,11555
-57,4,11556
-57,5,11557
-57,6,11558
-57,7,11559
-57,8,11560
-57,9,11561
-57,10,11562
-57,11,11563
-57,12,11564
-57,13,11565
-57,14,11566
-57,15,11567
-57,16,11568
-57,17,11569
-57,18,11570
-57,19,11571
-57,20,11572
-57,21,11573
-57,22,11574
-57,23,11575
-57,24,11576
-57,25,11577
-57,26,11578
-57,27,11579
-57,28,11580
-57,29,11581
-57,30,11582
-57,31,11583
-57,32,11584
-57,33,11585
-57,34,11586
-57,35,11587
-57,36,11588
-57,37,11589
-57,38,11590
-57,39,11591
-57,40,11592
-57,41,11593
-57,42,11594
-57,43,11595
-57,44,11596
-57,45,11597
-57,46,11598
-57,47,11599
-57,48,11600
-57,49,11601
-57,50,11602
-57,51,11603
-57,52,11604
-57,53,11605
-57,54,11606
-57,55,11607
-57,56,11608
-57,57,11609
-57,58,11610
-57,59,11611
-57,60,11612
-57,61,11613
-57,62,11614
-57,63,11615
-57,64,11616
-57,65,11617
-57,66,11618
-57,67,11619
-57,68,11620
-57,69,11621
-57,70,11622
-57,71,11623
-57,72,11624
-57,73,11625
-57,74,11626
-57,75,11627
-57,76,11628
-57,77,11629
-57,78,11630
-57,79,11631
-57,80,11632
-57,81,11633
-57,82,11634
-57,83,11635
-57,84,11636
-57,85,11637
-57,86,11638
-57,87,11639
-57,88,11640
-57,89,11641
-57,90,11642
-57,91,11643
-57,92,11644
-57,93,11645
-57,94,11646
-57,95,11647
-57,96,11648
-57,97,11649
-57,98,11650
-57,99,11651
-57,100,11652
-57,101,11653
-57,102,11654
-57,103,11655
-57,104,11656
-57,105,11657
-57,106,11658
-57,107,11659
-57,108,11660
-57,109,11661
-57,110,11662
-57,111,11663
-57,112,11664
-57,113,11665
-57,114,11666
-57,115,11667
-57,116,11668
-57,117,11669
-57,118,11670
-57,119,11671
-57,120,11672
-57,121,11673
-57,122,11674
-57,123,11675
-57,124,11676
-57,125,11677
-57,126,11678
-57,127,11679
-57,128,11680
-57,129,11681
-57,130,11682
-57,131,11683
-57,132,11684
-57,133,11685
-57,134,11686
-57,135,11687
-57,136,11688
-57,137,11689
-57,138,11690
-57,139,11691
-57,140,11692
-57,141,11693
-57,142,11694
-57,143,11695
-57,144,11696
-57,145,11697
-57,146,11698
-57,147,11699
-57,148,11700
-57,149,11701
-57,150,11702
-57,151,11703
-57,152,11704
-57,153,11705
-57,154,11706
-57,155,11707
-57,156,11708
-57,157,11709
-57,158,11710
-57,159,11711
-57,160,11712
-57,161,11713
-57,162,11714
-57,163,11715
-57,164,11716
-57,165,11717
-57,166,11718
-57,167,11719
-57,168,11720
-57,169,11721
-57,170,11722
-57,171,11723
-57,172,11724
-57,173,11725
-57,174,11726
-57,175,11727
-57,176,11728
-57,177,11729
-57,178,11730
-57,179,11731
-57,180,11732
-56,-180,12094
-56,-179,12095
-56,-178,12096
-56,-177,12097
-56,-176,12098
-56,-175,12099
-56,-174,12100
-56,-173,12101
-56,-172,12102
-56,-171,12103
-56,-170,12104
-56,-169,12105
-56,-168,12106
-56,-167,12107
-56,-166,12108
-56,-165,12109
-56,-164,12110
-56,-163,12111
-56,-162,12112
-56,-161,12113
-56,-160,12114
-56,-159,12115
-56,-158,12116
-56,-157,12117
-56,-156,12118
-56,-155,12119
-56,-154,12120
-56,-153,12121
-56,-152,12122
-56,-151,12123
-56,-150,12124
-56,-149,12125
-56,-148,12126
-56,-147,12127
-56,-146,12128
-56,-145,12129
-56,-144,12130
-56,-143,12131
-56,-142,12132
-56,-141,12133
-56,-140,12134
-56,-139,12135
-56,-138,12136
-56,-137,12137
-56,-136,12138
-56,-135,12139
-56,-134,12140
-56,-133,12141
-56,-132,12142
-56,-131,12143
-56,-130,12144
-56,-129,12145
-56,-128,12146
-56,-127,12147
-56,-126,12148
-56,-125,12149
-56,-124,12150
-56,-123,12151
-56,-122,12152
-56,-121,12153
-56,-120,12154
-56,-119,12155
-56,-118,12156
-56,-117,12157
-56,-116,12158
-56,-115,12159
-56,-114,12160
-56,-113,12161
-56,-112,12162
-56,-111,12163
-56,-110,12164
-56,-109,12165
-56,-108,12166
-56,-107,12167
-56,-106,12168
-56,-105,12169
-56,-104,12170
-56,-103,12171
-56,-102,12172
-56,-101,12173
-56,-100,12174
-56,-99,12175
-56,-98,12176
-56,-97,12177
-56,-96,12178
-56,-95,12179
-56,-94,12180
-56,-93,12181
-56,-92,12182
-56,-91,12183
-56,-90,12184
-56,-89,12185
-56,-88,12186
-56,-87,12187
-56,-86,12188
-56,-85,12189
-56,-84,12190
-56,-83,12191
-56,-82,12192
-56,-81,12193
-56,-80,12194
-56,-79,12195
-56,-78,12196
-56,-77,12197
-56,-76,12198
-56,-75,12199
-56,-74,12200
-56,-73,12201
-56,-72,12202
-56,-71,12203
-56,-70,12204
-56,-69,12205
-56,-68,12206
-56,-67,12207
-56,-66,12208
-56,-65,12209
-56,-64,12210
-56,-63,12211
-56,-62,12212
-56,-61,12213
-56,-60,12214
-56,-59,12215
-56,-58,12216
-56,-57,12217
-56,-56,12218
-56,-55,12219
-56,-54,12220
-56,-53,12221
-56,-52,12222
-56,-51,12223
-56,-50,12224
-56,-49,12225
-56,-48,12226
-56,-47,12227
-56,-46,12228
-56,-45,12229
-56,-44,12230
-56,-43,12231
-56,-42,12232
-56,-41,12233
-56,-40,12234
-56,-39,12235
-56,-38,12236
-56,-37,12237
-56,-36,12238
-56,-35,12239
-56,-34,12240
-56,-33,12241
-56,-32,12242
-56,-31,12243
-56,-30,12244
-56,-29,12245
-56,-28,12246
-56,-27,12247
-56,-26,12248
-56,-25,12249
-56,-24,12250
-56,-23,12251
-56,-22,12252
-56,-21,12253
-56,-20,12254
-56,-19,12255
-56,-18,12256
-56,-17,12257
-56,-16,12258
-56,-15,12259
-56,-14,12260
-56,-13,12261
-56,-12,12262
-56,-11,12263
-56,-10,12264
-56,-9,12265
-56,-8,12266
-56,-7,12267
-56,-6,12268
-56,-5,12269
-56,-4,12270
-56,-3,12271
-56,-2,12272
-56,-1,12273
-56,0,11913
-56,1,11914
-56,2,11915
-56,3,11916
-56,4,11917
-56,5,11918
-56,6,11919
-56,7,11920
-56,8,11921
-56,9,11922
-56,10,11923
-56,11,11924
-56,12,11925
-56,13,11926
-56,14,11927
-56,15,11928
-56,16,11929
-56,17,11930
-56,18,11931
-56,19,11932
-56,20,11933
-56,21,11934
-56,22,11935
-56,23,11936
-56,24,11937
-56,25,11938
-56,26,11939
-56,27,11940
-56,28,11941
-56,29,11942
-56,30,11943
-56,31,11944
-56,32,11945
-56,33,11946
-56,34,11947
-56,35,11948
-56,36,11949
-56,37,11950
-56,38,11951
-56,39,11952
-56,40,11953
-56,41,11954
-56,42,11955
-56,43,11956
-56,44,11957
-56,45,11958
-56,46,11959
-56,47,11960
-56,48,11961
-56,49,11962
-56,50,11963
-56,51,11964
-56,52,11965
-56,53,11966
-56,54,11967
-56,55,11968
-56,56,11969
-56,57,11970
-56,58,11971
-56,59,11972
-56,60,11973
-56,61,11974
-56,62,11975
-56,63,11976
-56,64,11977
-56,65,11978
-56,66,11979
-56,67,11980
-56,68,11981
-56,69,11982
-56,70,11983
